simNum	IVsNum	plei_test	P	eff
54	108	0.228	2.14134734257685e-22	0.188759464061621	
18	110	0.886	6.85897735110197e-26	0.177564724409137	
50	124	0.059	4.4690393725907e-27	0.208429829902549	
28	104	0.492	3.81379695243901e-25	0.198548204670731	
12	102	0.521	6.12740539955307e-21	0.175312876697849	
64	107	0.239	1.47328124310182e-22	0.183490401855514	
88	103	0.782	6.66256828232469e-30	0.224533434791083	
60	119	0.873	8.52904991010221e-29	0.184028521980313	
92	117	0.248	7.07830595812061e-25	0.189317500602886	
40	110	0.692	3.31966353152546e-27	0.193093909290834	
58	105	0.056	8.49110132044159e-21	0.18442889125584	
74	106	0.438	3.7056509977546e-21	0.172788840807544	
20	107	0.825	5.58662397539045e-24	0.171175866596473	
70	92	0.809	5.23768388505447e-26	0.210349156770372	
86	96	0.125	1.28234333240357e-23	0.214748960585321	
44	114	0.271	2.29787192574311e-24	0.185030430207411	
2	102	0.537	1.84440614117029e-27	0.211897168590155	
30	114	0.805	7.28573870703657e-27	0.193749884854529	
14	116	0.957	7.05014952170998e-33	0.200978292506312	
52	146	0.87	9.537414125393e-41	0.211650378493773	
16	118	0.354	5.98751417310767e-29	0.206291543466897	
36	134	0.777	2.27558497251872e-31	0.183741401218975	
10	111	0.67	1.04579361977126e-22	0.166744679746515	
48	122	0.255	6.22564102615679e-31	0.213636664324694	
32	121	0.535	1.54349488928409e-25	0.183635043088284	
