simNum	IVsNum	P_1	eff_1	eff_mean_minClass	sd_minClass	P_minClass	P_minClass_mean	eff_mean_maxClass	sd_maxClass	P_maxClass	P_maxClass_mean	corTest_1	CHVP_test	AIC_1	gamma_1	prop_1
68	98	0.00158999593385213	0.0592587602343053	0.0607170758910793	0.018236956933875	0.00158999593385213	0.00123170220195938	0.266610021224152	0.0459296407731278	3.38248478739571e-08	8.12450329846992e-08	4.11310763226425e-10	3.0948480856492e-05	-548.594859756499	0.0592587602343053_0.275636202735215	0.546394980153304_0.453605019846696	
84	112	0.0165533110441202	0.0567466449903417	0.0581533453421494	0.0233198036909032	0.0165533110441202	0.0141152205792142	0.230496088994417	0.0539432319684008	2.9871444983949e-05	4.09228259209693e-05	2.07335553170651e-08	0.0033614558980474	-644.565561020791	0.0567466449903417_0.234880400329897	0.52966491491922_0.47033508508078	
53	99	0.0464062226970345	0.0449293365958093	0.0444287447409039	0.0222727719935773	0.0464062226970345	0.048846788212846	0.25043117279933	0.0434219662424191	1.40437812851418e-07	9.38591932980385e-08	1.26857191418139e-10	2.42930306593454e-05	-574.313189017002	0.0449293365958093_0.246464080430262	0.527442013119217_0.472557986880783	
92	107	8.26429108365589e-06	0.100810856643139	0.096827081954837	0.0215061979136503	8.26429108365589e-06	1.73260258939991e-05	0.156697070798348	0.0378705535970805	0.000121185930467351	7.05101622016732e-05	0.083157174836775	0.16922206444851	-624.176416375929	0.100810856643139_0.151163169090266	0.528708530815352_0.471291469184648	
7	103	0.000413807552585898	0.0745056006899706	0.0758023832836821	0.0204056210734588	0.000413807552585898	0.000332116202400585	0.236263995764417	0.0447843986829376	5.46464279955075e-07	7.46449066584342e-07	4.20690013491765e-07	0.00111224703766759	-596.537128496307	0.0745056006899706_0.239514250067376	0.535995882452741_0.464004117547259	
77	109	0.00027529033859405	0.0980146796307092	0.1070261559769	0.0260610892708909	0.00027529033859405	7.82635665972587e-05	0.152638044848535	0.0293719402417036	8.59230280971215e-08	9.65838947305509e-07	0.00633279851789048	0.245403870599547	-671.182621638514	0.0980146796307092_0.168735298894084	0.512793718176178_0.487206281823822	
31	112	2.12569247461267e-05	0.0725316507639941	0.0747774449793962	0.016332253490688	2.12569247461267e-05	1.2295706749512e-05	0.217974721716909	0.05085027380859	1.94702462744688e-05	3.88240727000853e-05	6.78465736925205e-08	0.00733677726728865	-672.788932792962	0.0725316507639941_0.226956667506993	0.55361861691706_0.44638138308294	
8	107	0.000642721014199397	0.103148820750227	0.0998526760191948	0.0221676015500875	9.50168035061951e-06	1.71792289632485e-05	0.117205815478538	0.0293242634734086	0.000642721014199397	0.000118848818981106	0.999889581272708	0.636881977714161	-638.589248434408	0.103144644285646_0.103148820750227	0.499999999999863_0.500000000000137	
99	114	0.0124427922750563	0.067383043476854	0.0660038945238777	0.0265285853221911	0.0124427922750563	0.0143043157070763	0.208283209889882	0.0596595524785649	0.000828894665925101	0.000686961705186982	0.00019013370690435	0.029322186444176	-636.433581751117	0.067383043476854_0.204945451775831	0.531636896165279_0.468363103834721	
69	109	0.00027669578481417	0.0631796949464899	0.0640788153793131	0.016805269957873	0.00027669578481417	0.000228856842597117	0.198676266231275	0.0493821081981776	8.7530705345392e-05	0.00010673403049111	6.91872412117434e-06	0.00987118225414618	-635.182293856625	0.0631796949464899_0.201318555242658	0.555204673574717_0.444795326425283	
54	106	0.00191598350863025	0.0643833454958587	0.0678373387785936	0.020225159170807	0.00191598350863025	0.00110854984236624	0.263904777018199	0.0680584978903005	0.000111782142196744	0.000184156778827245	2.1787240900295e-09	0.00575349699915832	-608.922799470853	0.0643833454958587_0.27325917060013	0.5668975110807_0.433102488919301	
16	114	0.000258520859572514	0.0622279210999947	0.0621831127707493	0.016492820108792	0.000258520859572514	0.000261031506308716	0.245085424326102	0.0506025936318275	4.93329541139083e-06	4.08958995554967e-06	5.10071536119483e-08	0.000589153408874953	-653.058766444533	0.0622279210999947_0.242801576546589	0.534330258407086_0.465669741592914	
100	100	0.000213866304275245	0.090095758734456	0.0842607431149374	0.0234367615830257	0.000213866304275245	0.000507396345458954	0.293992408460058	0.0474953746509213	3.83263894609483e-08	1.36962988259248e-08	3.90380039405613e-08	7.49634062342523e-05	-570.788314637875	0.090095758734456_0.283221793696241	0.52762743668949_0.47237256331051	
