simNum	IVsNum	plei_test	P	eff
80	120	0.196	3.45740278336509e-07	0.0776719784295763	
6	100	0.026	4.71496866569287e-05	0.0701178089248331	
68	103	0.057	1.44462816009143e-05	0.0695569519108003	
28	108	0.056	5.66142822876536e-08	0.0889026277743661	
12	114	0.685	1.35924055606524e-12	0.101248244055719	
18	111	0.607	1.17777030497401e-10	0.0974334066171288	
62	103	0.901	6.6450585204253e-09	0.0813442615620141	
42	110	0.894	1.32267390602906e-11	0.0957908338936626	
92	119	0.78	8.52696602000976e-11	0.0890789922581907	
98	99	0.707	4.62212112709727e-08	0.081772588647534	
82	97	0.33	2.49123277568884e-05	0.0652814511068585	
86	111	0.385	1.05948178156034e-10	0.100860766636602	
58	112	0.032	1.22678537285766e-06	0.0763625366668894	
76	115	0.075	8.91829252594268e-10	0.0972457610307933	
34	114	0.685	9.1682800717584e-11	0.0943166607085879	
94	101	0.53	2.89712028753463e-05	0.0612765766038064	
60	108	0.507	9.98591760534881e-08	0.0800415233687279	
66	115	0.989	4.56606665394766e-14	0.100209365809074	
36	118	0.052	1.38662855264604e-07	0.0822029801876241	
56	118	0.573	7.20093501218805e-09	0.0811903635020483	
46	112	0.006	2.19101361173413e-08	0.0882429758122667	
44	108	0.05	2.47565564302161e-09	0.0996409628718177	
8	111	0.268	6.5830448551474e-09	0.0857318938489513	
96	115	0.888	1.38707295529538e-15	0.115662114326995	
20	108	0.463	9.83856952413064e-08	0.0817182394949907	
70	104	0.1	3.54999037284561e-09	0.0998573075387677	
90	117	0.798	4.37291777536164e-11	0.0968366306054502	
74	123	0.588	1.90074470449669e-08	0.0764081233192794	
52	119	0.848	1.38037106359632e-13	0.103006965960333	
40	126	0.658	2.06582976388295e-10	0.0855869749184792	
