"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"eff_mean_minClass"	"sd_minClass"	"P_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass"	"P_maxClass_mean"	"corTest_1"	"CHVP_test"	"AIC_1"	"gamma_1"	"prop_1"
"75"	111	0.0532385501913831	0.0687843041876648	0.0821840578942655	0.0352015942094521	0.0532385501913831	0.0213756150555782	0.312373083534824	0.0364942661779438	8.82770560661753e-15	7.60149098131972e-14	0	5.63125466403627e-06	-655.093747402566	"0.0687843041876648_0.327411991866948"	"0.503050508603104_0.496949491396896"	NA
"39"	129	2.18007271118537e-32	0.355401491325466	0.0543412076005431	0.0357265123598051	0.21236495912563	0.130718032617519	0.35148969935137	0.0221770261517424	2.18007271118537e-32	5.61221909981892e-32	0	1.58835039461842e-12	-742.588043396619	"0.0447776233199633_0.355401491325466"	"0.484882618242757_0.515117381757243"	NA
"61"	115	5.26038270260518e-08	0.261677416382055	0.128111217492095	0.0414569927147228	0.00139623940939804	0.00251362428416838	0.274285104945795	0.0448857539308399	5.26038270260518e-08	1.41800609810664e-08	8.9370064149108e-06	0.0167428664711914	-659.812606032956	"0.135803924944546_0.261677416382055"	"0.492437631627629_0.507562368372371"	NA
"54"	102	1.81237104896229e-13	0.351183490168106	0.134578351003402	0.041714926230384	0.0047087785073189	0.00169147444844549	0.338339262070977	0.0413382427309319	1.81237104896229e-13	8.58620305185645e-13	0	0.000521299293926489	-601.128369339381	"0.120577275650959_0.351183490168106"	"0.49693170127591_0.50306829872409"	NA
"84"	110	1.04077447952038e-07	0.242447295226003	0.177429009299354	0.0459027127011039	4.38081392936528e-05	0.000188910920930866	0.263701268785168	0.0425449583874612	1.04077447952038e-07	1.04134802733375e-08	0.132615745854311	0.16806829033259	-620.176676389058	"0.242447295226003_0.195473450639321"	"0.504546048458328_0.495453951541672"	NA
"91"	124	3.43813601762218e-06	0.161256961359045	0.164899486881128	0.0331505540969408	3.43813601762218e-06	2.15144660082053e-06	0.245880567568271	0.0339393000873832	2.08374845443787e-11	4.15598983664819e-11	0.000452247244620452	0.0878379898964732	-741.488327995003	"0.161256961359045_0.250397796364685"	"0.508524805125511_0.491475194874489"	NA
"68"	97	0.000694805486840874	0.106101183810867	0.116428766522313	0.030268103356139	0.000694805486840874	0.000215550985113714	0.343626102229371	0.0296608830724895	3.66940646881211e-21	6.16940477959497e-20	0	8.26878875193382e-08	-570.06927746013	"0.106101183810867_0.36091279619135"	"0.506542153216497_0.493457846783503"	NA
"46"	108	8.99204782017364e-06	0.248925078660556	0.136575560954918	0.0423604061306782	0.000108962293137687	0.00167567533132781	0.290016175144293	0.0533668088498881	8.99204782017364e-06	3.48473501046026e-07	0.00377099259925662	0.0243223657363223	-647.846038574717	"0.170249569971612_0.248925078660556"	"0.499785537665843_0.500214462334157"	NA
"7"	100	4.77560496801846e-10	0.257661411593659	0.167549207143329	0.0449659084359036	0.000137727139359578	0.000323667665328675	0.270368866083248	0.0372936750706784	4.77560496801846e-10	9.34225391477021e-11	0.00518432478364694	0.0784001233320759	-589.2690217356	"0.178385203581512_0.257661411593659"	"0.499567628378646_0.500432371621354"	NA
"100"	107	0.00330106467867133	0.0878831695260804	0.0959352565465815	0.0292320892196593	0.00330106467867133	0.00139688350053206	0.33766455618051	0.0335363949718279	1.18284027579921e-17	3.91287600393145e-17	0	5.52428059009544e-08	-626.668353004727	"0.0878831695260804_0.345387252982766"	"0.504933273889976_0.495066726110024"	NA
"30"	99	6.97952931624217e-08	0.279678021261585	0.157244998529105	0.0514580156562288	0.0033055172257582	0.00289208842824043	0.277665359939491	0.047938180696745	6.97952931624217e-08	8.41036568102351e-08	9.73202533272044e-06	0.0868463602050071	-590.995574389054	"0.154972984977416_0.279678021261585"	"0.499582628432083_0.500417371567917"	NA
"69"	105	1.59720179522175e-21	0.378731857303929	0.0965535212325112	0.0417366433093282	0.0286615542055634	0.0226683905096442	0.371392493606036	0.0313490368106804	1.59720179522175e-21	5.2326579819361e-21	0	1.40005957175625e-07	-583.958973852713	"0.0926122473140964_0.378731857303929"	"0.492815570424939_0.507184429575061"	NA
"15"	118	0.000625741355224446	0.164361952618395	0.151873891107994	0.0467559038544847	0.000625741355224446	0.0015158242280719	0.350946790696043	0.0372382112408844	3.61351225865191e-15	4.9513432800393e-16	8.44850811532183e-09	0.000866939440323726	-667.012488739477	"0.164361952618395_0.337244784906505"	"0.506355980364547_0.493644019635453"	NA
"76"	98	0.00241859714979568	0.117372635364997	0.121650767405766	0.0376791217014866	0.00241859714979568	0.00169790987024593	0.313111823308455	0.0397776217173113	2.92488320226686e-12	5.02551708314824e-12	8.57092175010621e-14	0.000475067442030498	-568.092705100857	"0.117372635364997_0.317520681244858"	"0.500310475919306_0.499689524080694"	NA
"8"	110	5.9838195641544e-17	0.310039722522712	0.06714410991907	0.0436520885294671	0.163636490292503	0.126906256099253	0.297624569241483	0.0312046728756601	5.9838195641544e-17	4.85122621868733e-16	0	1.7444213945901e-05	-645.805885854935	"0.0612178370634141_0.310039722522712"	"0.496309873788135_0.503690126211865"	NA
"92"	106	7.78711783791447e-18	0.356114993743673	0.0919043856702158	0.0445358952158878	0.104115119381587	0.0415215212321268	0.338754718935504	0.0342450739011808	7.78711783791447e-18	1.07094159245787e-16	0	1.11318024826209e-05	-599.528042245218	"0.0730137957425096_0.356114993743673"	"0.495764424316795_0.504235575683205"	NA
"31"	114	7.70994056974902e-31	0.365273607842502	0.117523395879799	0.0412312062976041	0.00322057463250977	0.00519211636874112	0.361746790493607	0.0228115274715703	7.70994056974902e-31	1.65128520818838e-30	0	2.1844874975631e-07	-669.653476721464	"0.124114231043654_0.365273607842502"	"0.493244724063606_0.506755275936394"	NA
"16"	119	1.73675947703344e-06	0.140266895676002	0.15730109094323	0.0278601055236389	1.73675947703344e-06	1.15108852754198e-07	0.321248673560029	0.0311291376864893	1.00847785185784e-19	3.48653939925425e-18	0	8.69198454743422e-05	-727.51464427866	"0.140266895676002_0.341390380206458"	"0.504823101581065_0.495176898418935"	NA
"77"	103	1.9782873843618e-11	0.29985234051816	0.094851964706101	0.0423418163058849	0.00562974251711664	0.0272505378152766	0.319838014410207	0.0397577360365361	1.9782873843618e-11	1.63443376336489e-12	5.57825341473972e-10	0.00010723932801617	-587.698141231994	"0.119767294448198_0.29985234051816"	"0.499927874955126_0.500072125044874"	NA
