simNum	IVsNum	plei_test	P	eff
25	114	0.528	5.92904143864359e-22	0.1633205217118	
51	110	0.807	5.82436703965669e-28	0.196537257424387	
29	116	0.345	5.16673085389878e-24	0.175626726475803	
59	114	0.064	3.71997774523052e-27	0.210485453816526	
37	110	0.496	9.99754614671794e-24	0.1754673746945	
89	115	0.519	3.25599526145776e-25	0.184469660980935	
39	109	0.377	3.58557803256518e-20	0.164771308829459	
83	115	0.427	8.43194354961759e-23	0.173870335581583	
1	121	0.534	3.84182270674548e-26	0.175451397491848	
41	127	0.391	6.71454073988612e-25	0.17109206494576	
35	124	0.486	1.29129228365379e-22	0.157993438568622	
45	127	0.69	1.09817607089741e-26	0.169651024304976	
8	87	0.161	4.65162730798759e-19	0.194963838304732	
76	93	0.331	1.2794366451144e-17	0.162926347925593	
96	103	0.436	1.37104308835443e-21	0.171645839584186	
12	98	0.703	1.63346427982723e-22	0.17969295519517	
92	97	0.432	7.72799044526603e-23	0.191400295992409	
44	111	0.334	1.53405387934254e-24	0.180484968046962	
20	98	0.094	3.63930010587432e-16	0.15240725423543	
14	89	0	1.24880103074329e-11	0.144004986547771	
50	93	0.149	3.44950372939186e-18	0.178760375936916	
22	107	0.866	6.68166895804089e-28	0.200474308543924	
86	92	0.917	3.13652541272051e-20	0.163222284061617	
10	99	0.671	1.74588339715742e-23	0.183844163619449	
62	103	0.519	4.97885533225613e-23	0.18646319680386	
16	106	0.662	3.57178630715429e-25	0.188800222160981	
48	103	0.093	9.58517992850729e-19	0.1712983207496	
58	105	0.885	2.87473004039679e-24	0.174285696445547	
24	107	0.104	4.23163901316957e-22	0.190092802435416	
64	103	0.009	2.51648387252629e-17	0.165046226261898	
78	115	0.556	8.94883874614874e-28	0.198903642367264	
18	109	0.932	3.04391930548195e-27	0.178655110666061	
34	102	0.141	4.67703616651922e-21	0.182768647773596	
100	105	0.732	8.95545689557154e-20	0.149767162140817	
28	107	0.601	1.41432460302175e-23	0.177108981278221	
32	96	0.515	2.52992907012446e-22	0.183782446149008	
66	103	0.41	2.2493530494298e-21	0.181186793286401	
90	96	0.802	1.736491170998e-22	0.176980370430915	
74	102	0.17	3.99130367121646e-18	0.162446979635277	
6	107	0.651	1.91165767817433e-23	0.177654824773214	
68	106	0.323	2.35690953116338e-20	0.162741270550378	
52	101	0.688	2.0112024008649e-21	0.171423630924285	
98	104	0.386	1.55659204478067e-19	0.159602926437261	
94	111	0.028	1.38762761194073e-17	0.156996073120315	
88	107	0.717	1.383855346008e-23	0.173599324477961	
72	118	0.017	1.80849641962422e-22	0.179705236217169	
70	108	0.91	2.5583531851196e-31	0.19741641655141	
80	113	0.627	7.71651926826981e-25	0.175399522314211	
82	113	0.846	7.37830167542646e-27	0.180774128342917	
56	113	0.4	1.78568852389377e-19	0.152180612370619	
60	94	0.425	1.20839015193337e-21	0.185608859656518	
38	106	0.09	3.36526563801847e-18	0.162990781046976	
42	98	0.186	2.70665996495834e-17	0.161472377515476	
54	117	0.141	2.87835807152564e-21	0.163892586038344	
84	112	0.688	1.62808384286373e-26	0.187346624284905	
26	114	0.998	4.64335254606552e-31	0.178518464917146	
4	118	0.031	8.88442742116134e-20	0.163558859020126	
30	120	0.335	2.3311013400902e-24	0.176335458173782	
46	103	0.154	6.25406489343972e-18	0.165920468065864	
36	109	0.537	1.29105461699934e-19	0.15800325499117	
2	117	0.619	1.00915019748715e-22	0.16337680172329	
40	131	0.785	2.86736643505037e-28	0.180490665246662	
