simNum	IVsNum	P_1	eff_1	eff_mean_minClass	sd_minClass	P_minClass	P_minClass_mean	eff_mean_maxClass	sd_maxClass	P_maxClass	P_maxClass_mean	corTest_1	CHVP_test	AIC_1	gamma_1	prop_1
23	116	0.0015064009030863	0.0982601967833659	0.107023587622931	0.0302196920505447	0.0015064009030863	0.000575629412838697	0.315107886223048	0.0502354428677182	5.42962106340806e-09	6.43977443560353e-09	6.21724893790088e-15	0.000386045708728076	-663.595452140434	0.0982601967833659_0.316896839283679	0.50247724535881_0.49752275464119	
15	123	0.0228983703896996	0.0743123100749906	0.076697643561504	0.0322497772920867	0.0228983703896996	0.0189481291855473	0.318518448163414	0.0410506692923194	1.51772341727396e-12	2.91979478591353e-12	0	3.61675027804886e-06	-707.444520149233	0.0743123100749906_0.323595385879204	0.503055815694095_0.496944184305905	
8	112	0.0151162922916704	0.0595726144335497	0.0648629104470404	0.0241388151711949	0.0151162922916704	0.00831661329342446	0.299488613300587	0.0409406840112353	4.90152368672638e-11	4.2756776922227e-11	0	7.94655249008089e-07	-641.541175782056	0.0595726144335497_0.298374625855408	0.506958430479646_0.493041569520354	
31	107	0.00272173041174011	0.0579915949652209	0.0629584389163519	0.0188917290758021	0.00272173041174011	0.0011855354615143	0.288670037923239	0.038518787070257	1.76040609449482e-11	2.11272807688575e-11	0	1.43212406898735e-07	-631.374906863266	0.0579915949652209_0.290079724687041	0.509808195890926_0.490191804109074	
53	112	0.0890965468539189	0.0546811771499359	0.0660315585276857	0.0318801157106254	0.0890965468539189	0.0406541224077884	0.318932808093309	0.0461178897554455	7.50734085476446e-11	3.12444426271313e-10	0	6.45478962765675e-06	-635.105155711913	0.0546811771499359_0.33217987146049	0.502067526777508_0.497932473222492	
99	107	0.000295359066134023	0.135860972186625	0.123578256276414	0.0362937813767167	0.000295359066134023	0.000935515007050761	0.207218872798077	0.0529084817270031	0.00049024405822435	0.000159255167892581	0.0514355797997115	0.192363460717674	-619.127017402805	0.135860972186625_0.190325384002051	0.500501845831714_0.499498154168286	
69	97	0.119396475051004	0.0544087045292525	0.0714460039111164	0.0346259160142146	0.119396475051004	0.0417769009898205	0.252775475672969	0.0451323717557611	3.68082293057049e-08	2.02929739053482e-07	6.66133814775094e-16	0.00143429584290892	-572.609481384167	0.0544087045292525_0.270241899645084	0.501398306390294_0.498601693609706	
91	120	0.0197461203062754	0.0841564276170909	0.0829738909493309	0.0356133368673905	0.0197461203062754	0.0214989684971285	0.228266549551709	0.0495741578052147	2.05585285599818e-05	1.04326565306032e-05	2.1947002607714e-05	0.0172995840864664	-662.471252541845	0.0841564276170909_0.219920267960187	0.500845015130758_0.499154984869242	
38	106	0.314461327695511	0.0330611861240817	0.0402357697473714	0.0327096738359825	0.314461327695511	0.221413127000195	0.309506982392512	0.040426724003677	2.94032339473606e-12	9.84109971278178e-12	0	2.24205007469951e-07	-603.772037926997	0.0330611861240817_0.319251040787406	0.504138494448634_0.495861505551366	
77	95	0.563399004067059	0.0212854505490539	0.0292233237053425	0.0367081658965247	0.563399004067059	0.42798059009876	0.31506870343433	0.0541088817920965	2.31153962771647e-08	8.01575596525527e-08	0	1.23285504362765e-05	-529.481245298763	0.0212854505490539_0.33022446494639	0.504123287299004_0.495876712700996	
16	106	8.98377337375422e-05	0.14028469525294	0.103009723545519	0.0344316805275014	8.98377337375422e-05	0.0034576238593844	0.226699797659359	0.0767371845846389	0.0703552128961284	0.00386928091036829	0.999847111313157	0.141396041875036	-581.598513714253	0.14028469525294_0.140292672672559	0.500000000000145_0.499999999999855	
100	106	2.34242037239217e-06	0.132954461116909	0.136160656195173	0.0266101961207839	2.34242037239217e-06	1.41007184067543e-06	0.292117170039422	0.0365636140875922	3.95243616720387e-12	1.84754058520102e-12	1.26775212550001e-09	0.000563268930753608	-648.924030033975	0.132954461116909_0.28659189382718	0.504405639801955_0.495594360198045	
54	108	4.25935922096618e-06	0.229156258244106	0.0955578411987058	0.031674955352161	0.000657437079249158	0.00319194856759974	0.238435475560887	0.0472743036613677	4.25935922096618e-06	1.8765301293721e-06	5.09331901645815e-05	0.0120452386503701	-614.23631026055	0.111172939225071_0.229156258244106	0.495362868586148_0.504637131413852	
39	111	0.0823146630808918	0.044625258082359	0.0508004814773176	0.0254503393381735	0.0823146630808918	0.0483980185338274	0.315697939968868	0.036484800960179	2.3165595386408e-14	4.67402283259505e-14	0	2.6032403800173e-09	-640.928388951127	0.044625258082359_0.320603235583948	0.505435636550977_0.494564363449023	
92	96	0.409063561561967	0.0361172594050057	0.0473339381503402	0.0435561628963868	0.409063561561967	0.279904319262351	0.305418245712535	0.0560753555141234	4.2745800808278e-07	4.02106726784234e-07	0	0.000278218582575266	-537.697295712291	0.0361172594050057_0.304616715318649	0.503137517566591_0.496862482433409	
