"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"eff_mean_minClass"	"sd_minClass"	"P_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass"	"P_maxClass_mean"	"corTest_1"	"CHVP_test"	"AIC_1"	"gamma_1"	"prop_1"
"15"	111	0.0051086849508027	0.0585641820991674	0.060071409769388	0.0204954374056534	0.0051086849508027	0.0041105190392613	0.334027151160126	0.0500049312504617	1.23796369853032e-09	1.01832081397286e-09	0	3.9929035855423e-07	-614.965617486506	"0.0585641820991674_0.332012205661286"	"0.511583165265187_0.488416834734813"	NA
"23"	107	0.148948271620825	0.0498073270371478	0.0543989850546943	0.0342594216805924	0.148948271620825	0.115297716908652	0.296031277020773	0.0407286078029918	4.01235412786948e-11	6.47778081226453e-11	0	5.62206137318475e-06	-604.527742341547	"0.0498073270371478_0.29997436117994"	"0.500187411516974_0.499812588483026"	NA
"7"	114	0.000216385444159046	0.0754226262243559	0.0761376109999006	0.0197296149720117	0.000216385444159046	0.000189913582222181	0.350921796356082	0.0483697499374437	2.69703861463147e-11	5.40107201176797e-11	0	1.43932650064322e-07	-633.684828183537	"0.0754226262243559_0.35756766523201"	"0.516216117260707_0.483783882739293"	NA
"91"	87	0.309055258507373	0.0289020937360131	0.0300082729906742	0.0282451453949928	0.309055258507373	0.291018307475714	0.307476002697862	0.0556123103519784	5.1379874703334e-07	3.40023940050077e-07	1.53210777398272e-13	8.6491798941195e-06	-485.144090322656	"0.0289020937360131_0.301992191496686"	"0.519286721528132_0.480713278471868"	NA
"68"	101	0.00422588552651243	0.0595775380810198	0.06217874541216	0.0203482611850121	0.00422588552651243	0.00287884202019333	0.298063939443743	0.0501031519152961	1.72582373051179e-08	3.99447999387299e-08	2.22044604925031e-16	1.28888936183335e-05	-582.359001435683	"0.0595775380810198_0.307327051254667"	"0.519984099796284_0.480015900203716"	NA
"30"	117	0.00280829244937973	0.0792639895042026	0.0775588354898469	0.0259610454935665	0.00280829244937973	0.00343299735797153	0.30395704363843	0.0412057609207121	2.54787443841378e-11	2.63296067449533e-11	2.22044604925031e-16	3.34135271157722e-06	-684.889374653947	"0.0792639895042026_0.304221949395107"	"0.506963061560835_0.493036938439165"	NA
"100"	101	3.26718681738892e-05	0.0909759631181633	0.0911461815072914	0.0209069628493655	3.26718681738892e-05	3.16675702637321e-05	0.293340816731465	0.043883296621151	9.03332061659523e-10	1.33655296198411e-09	3.29198890369753e-11	3.18799284767911e-05	-572.334916734059	"0.0909759631181633_0.296977363736361"	"0.529240905955587_0.470759094044413"	NA
"46"	117	5.86732659982769e-06	0.22976811619462	0.0572465849657636	0.0304999533454402	0.0442446012535765	0.063038661219297	0.239130842773922	0.0483702705952123	5.86732659982769e-06	2.60868226082228e-06	5.54127828067408e-08	0.00146907950980537	-650.313169458504	"0.0620333738153104_0.22976811619462"	"0.499096885619785_0.500903114380215"	NA
"84"	97	0.00479344486471131	0.0656317019839249	0.0671333989115563	0.0227270163363345	0.00479344486471131	0.00394613227845742	0.349386804193513	0.0470517462592901	1.14634551509224e-10	4.57219187317259e-11	0	6.60266759684342e-08	-549.325636736058	"0.0656317019839249_0.340343433564955"	"0.512743220640167_0.487256779359833"	NA
"39"	100	0.000854610774458611	0.0919543206256256	0.0893364295428834	0.0267354944900361	0.000854610774458611	0.0011765783279058	0.344208941114736	0.0415031643612419	6.29350809484164e-13	5.61791339336209e-13	3.21223048160846e-11	2.4354183091617e-07	-537.520043133351	"0.0919543206256256_0.343258822072287"	"0.510008973111844_0.489991026888156"	NA
"76"	128	0.000253302421454125	0.0572281142313	0.057825950722713	0.0151991964557813	0.000253302421454125	0.000219765289530834	0.33213800773834	0.0420485229649817	4.02048985127792e-12	1.15511019491735e-12	0	8.50553000780347e-10	-730.137839359071	"0.0572281142313_0.322339837582206"	"0.527056557217982_0.472943442782018"	NA
"92"	112	7.85874048741371e-05	0.0613258898615408	0.061968333355517	0.0149529690670873	7.85874048741371e-05	6.68548234487426e-05	0.324164180641339	0.0399555092830737	5.92870924093344e-13	7.30576987941466e-13	0	7.95073398669785e-10	-641.762887558872	"0.0613258898615408_0.325778356441586"	"0.523381687465713_0.476618312534287"	NA
"54"	104	2.81553602504937e-12	0.129703682175422	0.128526550929129	0.0163655197615452	2.81553602504937e-12	4.03208236927124e-12	0.300042797381568	0.0512543501150166	8.02827933966646e-08	5.75744551944018e-08	1.14295038322609e-07	0.00143352318553596	-608.726140375997	"0.129703682175422_0.296255233495202"	"0.520574148964589_0.479425851035411"	NA
"8"	118	0.00375224498539461	0.0542040273594781	0.0551283675869377	0.0183271423461775	0.00375224498539461	0.00322000089347161	0.23985718860136	0.0346345207184178	2.29528186073145e-10	2.50471816230643e-10	5.74118530494161e-12	2.42519289917825e-06	-703.558831221094	"0.0542040273594781_0.240460685920373"	"0.525422369432246_0.474577630567754"	NA
"16"	106	0.0750004223597838	0.0451611024062443	0.0472265332273182	0.025113001639435	0.0750004223597838	0.0628026786721679	0.287897092892614	0.0428113866511378	1.09064152713453e-09	9.45935286722516e-10	2.63344901441087e-13	1.24110088644196e-06	-596.555672025921	"0.0451611024062443_0.286626072237126"	"0.512569039625308_0.487430960374692"	NA
"31"	101	0.111135454669484	0.0380038400483958	0.03499178454202	0.0236441102572111	0.111135454669484	0.14203377001758	0.198660561762967	0.0460940789239501	2.13861795165015e-05	3.82978526324389e-05	9.7588546132954e-09	0.00158119649985821	-595.299725292932	"0.0380038400483958_0.205635715545752"	"0.512344555857326_0.487655444142674"	NA
"69"	103	0.00498657261941017	0.0674662796361917	0.0670857963845749	0.0235049675277068	0.00498657261941017	0.00522768410075968	0.272016837659159	0.0442992113809035	6.27012884171982e-09	1.5963128234785e-08	3.80682152467671e-11	4.38008138833662e-05	-591.995262590257	"0.0674662796361917_0.280967445658227"	"0.530393911164635_0.469606088835365"	NA
"77"	114	0.000650827330513967	0.0818280202174374	0.0821033812811798	0.0233315819852366	0.000650827330513967	0.000625301533588844	0.310547163368317	0.0425048339207505	3.59826004943116e-11	4.17214559702691e-11	2.44249065417534e-14	2.46009448896002e-06	-642.289916522436	"0.0818280202174374_0.311791768471903"	"0.516437236988972_0.483562763011028"	NA
