simNum	IVsNum	P_1	eff_1	eff_mean_minClass	sd_minClass	P_minClass	P_minClass_mean	eff_mean_maxClass	sd_maxClass	P_maxClass	P_maxClass_mean	corTest_1	CHVP_test	AIC_1	gamma_1	prop_1
68	89	0.12699929382813	0.0802336261890378	0.0978641991486766	0.0520790185464853	0.12699929382813	0.0635341392792363	0.361894027008302	0.0378040398970001	8.74261255107305e-16	2.71380323715718e-15	0	4.08169240346587e-05	-494.973269847057	0.0802336261890378_0.370936416076815	0.502309387588119_0.497690612411881	
84	100	0.00367348335504602	0.0953904956646163	0.116983284993334	0.0320564022755849	0.00367348335504602	0.000421956690606062	0.355994536376028	0.0508399831735598	3.52521208602856e-11	3.06247298066248e-10	0	6.98712377629983e-05	-575.012912693777	0.0953904956646163_0.378816280866702	0.506998326075538_0.493001673924462	
100	104	0.000350806278372717	0.0982631108158171	0.103757656445573	0.0265735409910061	0.000350806278372717	0.000168847489473283	0.337125279127096	0.0560832751145375	1.97808599977411e-08	2.82122775062726e-08	0	0.000169686809730556	-594.71489612988	0.0982631108158171_0.341474984341977	0.507409014160838_0.492590985839162	
91	88	0.00998779614539412	0.123623311308441	0.128076899595067	0.0469341129324934	0.00998779614539412	0.00768932548345589	0.305458365452647	0.0573521066452804	8.76319590546192e-07	7.76813671516508e-07	1.7175430189198e-08	0.0166868330758424	-494.763331667843	0.123623311308441_0.303789348994348	0.501056385530863_0.498943614469137	
16	116	0.084079541316311	0.0577767611628422	0.0668735206573857	0.0331558010290819	0.084079541316311	0.0460303090079136	0.290640623576999	0.0456472843909368	2.13447629646989e-09	4.09148070619923e-09	0	7.30148471896415e-05	-660.88925766332	0.0577767611628422_0.296779107130003	0.50283578312361_0.49716421687639	
8	112	9.90975429760398e-10	0.134639345831295	0.137140678712283	0.020155836085491	9.90975429760398e-10	5.406445224921e-10	0.275631982748994	0.0469362698927092	3.59130522666116e-08	4.55136775673891e-08	7.70432115793085e-06	0.00670384820789116	-641.640854364605	0.134639345831295_0.278043379639689	0.549731424791445_0.450268575208555	
77	113	3.95065809967419e-12	0.339132092047117	0.121888029744371	0.0380663515849334	0.00295577536261011	0.00177683562247311	0.327734487268367	0.0436094397332697	3.95065809967419e-12	1.50020723002653e-11	0	0.000376480455949749	-667.578117697133	0.115679404088375_0.339132092047117	0.499593549692293_0.500406450307707	
23	119	0.00341086100711854	0.111205885759468	0.113036273986909	0.0372103263737242	0.00341086100711854	0.00293469169920514	0.320318431415017	0.0473386562029055	3.27891560624017e-10	5.39127005365775e-10	4.19664303308309e-14	0.00057635344347958	-653.313156008504	0.111205885759468_0.325035659445311	0.502081379927065_0.497918620072935	
69	116	0.00386481672136212	0.0797756832008743	0.0748184638563787	0.0270535418193821	0.00386481672136212	0.00662166136602576	0.299219222590631	0.0379122714577225	4.27202458039497e-12	1.91396785051963e-12	2.66453525910038e-15	1.44969886821904e-06	-665.195354773383	0.0797756832008743_0.293347164300447	0.507009316820777_0.492990683179223	
39	120	0.00327469474382634	0.0932521312877106	0.105027910018014	0.0310691747191368	0.00327469474382634	0.000979374042184711	0.349451445816627	0.0455640880696932	1.45251558969005e-12	5.21950195823134e-12	0	9.33279019479344e-06	-687.598152206232	0.0932521312877106_0.360573115198	0.502908768716254_0.497091231283746	
92	100	0.00182866938131414	0.115426002357784	0.122877157364401	0.0360347497292762	0.00182866938131414	0.000941469960719977	0.390636756304077	0.043204086408719	4.67492463856182e-15	1.34469862398392e-14	0	1.94175826728753e-06	-576.799261603061	0.115426002357784_0.399740478974151	0.500799251119632_0.499200748880369	
