simNum	IVsNum	plei_test	P	eff
92	102	0.003	5.81000731361936e-10	0.110554343995966	
60	90	0.031	0.00344073868569579	0.053182366395812	
90	85	0.032	0.000173815385602308	0.0689350008536336	
100	94	0.427	1.55208025949017e-07	0.0857896458677377	
54	90	0.022	2.60883269830563e-08	0.107357540110366	
66	87	0.001	1.12536392426408e-05	0.0838952762100412	
28	108	0.023	2.28467066025871e-10	0.110996464333717	
86	108	0.001	2.17821018861282e-05	0.0742252493677262	
30	109	0.028	8.79076775477153e-10	0.104603097452608	
58	109	0.007	7.28583842138703e-05	0.0648514102907604	
82	111	0	6.78918623450685e-12	0.128163437239029	
24	95	0	6.22011237917123e-08	0.101902659647631	
32	103	0.073	2.18559472865043e-07	0.0867760176574677	
4	109	0	4.23911663729933e-07	0.0889861970806599	
8	102	0.013	2.87299776739954e-08	0.102080556403842	
74	88	0.149	0.00349856210511972	0.0499571115480754	
72	108	0.004	2.48573045848072e-06	0.0808638141901425	
36	91	0	1.27675996819866e-05	0.0859523052410942	
44	103	0	1.20276710086479e-05	0.082510430851769	
12	75	0.064	1.86167092562198e-05	0.0844648165346172	
84	93	0.006	5.41135706244448e-06	0.0843899378840412	
6	112	0.419	4.51347202986464e-15	0.120396661972055	
26	111	0.009	2.75219983985007e-09	0.0996316658097132	
76	111	0.002	2.21576263421397e-05	0.0716528228496071	
78	108	0	1.23051407820481e-10	0.118760824850368	
2	120	0.045	1.04631803022895e-08	0.0903862114629962	
22	106	0	4.38215992897568e-05	0.0802098141237774	
96	109	0	2.63067720740798e-05	0.0819239946577212	
18	128	0.001	1.30678409261806e-05	0.0651991878943709	
70	93	0.005	0.000744308561402008	0.0580688459115212	
10	101	0.275	4.31087909081825e-10	0.102848713387731	
50	107	0.008	4.26940777370313e-08	0.095157267784681	
40	105	0.109	7.71249066450462e-07	0.080885859418077	
42	96	0.156	5.1769819440996e-08	0.0962182094943031	
68	102	0	9.76127106693951e-07	0.0956010880232163	
88	117	0.011	2.90038451740626e-08	0.0919592173884962	
46	110	0	1.0523067316167e-07	0.0943333769177445	
80	115	0.007	2.9426878747415e-06	0.0764364958742364	
98	106	0.004	1.08513734213924e-08	0.104633837891819	
64	105	0.041	1.17918750354706e-08	0.098216685131283	
16	119	0	2.74282522905191e-09	0.102894974245855	
20	104	0.004	4.28595117224805e-08	0.0978129488389068	
56	115	0.002	6.96491744036722e-11	0.117852477242472	
14	106	0.001	7.50335518743989e-09	0.115648031146785	
94	116	0.033	0.00289482931532421	0.0456164166671437	
38	108	0.001	8.36280846110112e-06	0.0797963232460767	
34	113	0	2.39849009835044e-10	0.115609157624971	
52	120	0.108	1.68039892617677e-10	0.0988353215790013	
62	125	0.03	2.54838726213343e-08	0.0863099363278693	
